ano,mes,data,regiao,uf,cidade,temperatura_media,temperatura_maxima,temperatura_minima,chuva_mm,umidade,velocidade_vento,eventos_extremos,nivel_alerta
2019,3,2019-03-01,Sudeste,RJ,Niterói,24.9,32.4,20.9,35.8,44.4,12.1,1,Alto
2019,3,2019-03-01,Sudeste,RJ,Nova Iguaçu,24.7,32.5,19.6,194.2,94.2,7.8,1,Crítico
2019,3,2019-03-01,Sudeste,RJ,Petrópolis,25.2,29.1,18.3,126.2,87.1,15.6,0,Médio
2019,3,2019-03-01,Sudeste,MG,Belo Horizonte,31.6,36.2,25.3,113.0,35.2,29.8,2,Baixo
2019,3,2019-03-01,Sudeste,MG,Uberlândia,24.2,28.4,19.6,99.7,58.7,32.7,2,Crítico
2019,3,2019-03-01,Sudeste,MG,Juiz de Fora,17.8,21.1,14.8,157.7,62.1,22.6,4,Baixo
2019,3,2019-03-01,Sudeste,ES,Vitória,25.4,28.8,20.0,51.4,48.6,21.6,1,Crítico
2019,3,2019-03-01,Sudeste,ES,Vila Velha,22.6,26.3,17.6,99.4,73.9,15.5,0,Alto
2019,3,2019-03-01,Sudeste,ES,Serra,25.5,29.9,20.3,65.8,87.9,23.2,2,Baixo
2019,3,2019-03-01,Sul,PR,Curitiba,23.5,31.2,17.1,74.5,60.9,8.6,1,Alto
2019,3,2019-03-01,Sul,PR,Londrina,27.6,31.3,22.6,131.7,64.3,7.6,5,Crítico
2019,3,2019-03-01,Sul,SC,Florianópolis,27.1,30.4,22.8,42.5,49.6,2.4,4,Crítico
2019,3,2019-03-01,Sul,SC,Joinville,14.6,18.2,10.1,231.2,40.0,33.4,1,Alto
2019,3,2019-03-01,Sul,RS,Porto Alegre,30.1,34.9,24.3,81.7,39.1,19.7,1,Crítico
2019,3,2019-03-01,Sul,RS,Caxias do Sul,25.2,29.4,19.1,155.2,86.9,28.6,3,Crítico
2019,4,2019-04-01,Norte,AM,Manaus,26.3,34.0,23.3,88.9,74.5,23.1,0,Alto
2019,4,2019-04-01,Norte,PA,Belém,17.0,24.2,13.6,172.4,63.2,23.9,1,Alto
2019,4,2019-04-01,Norte,PA,Santarém,25.2,28.3,19.4,116.2,43.9,7.6,2,Médio
2019,4,2019-04-01,Norte,RO,Porto Velho,25.3,29.7,18.5,56.4,69.9,33.2,2,Baixo
2019,4,2019-04-01,Norte,TO,Palmas,32.0,36.6,28.1,67.0,46.4,23.8,0,Alto
2019,4,2019-04-01,Nordeste,BA,Salvador,31.7,35.1,28.4,67.5,37.4,3.0,1,Alto
2019,4,2019-04-01,Nordeste,BA,Feira de Santana,27.6,31.6,20.8,47.8,65.8,24.1,1,Baixo
2019,4,2019-04-01,Nordeste,PE,Recife,22.0,28.0,15.3,247.4,87.4,29.9,3,Médio
2019,4,2019-04-01,Nordeste,PE,Jaboatão dos Guararapes,29.7,33.5,23.8,69.7,48.7,32.5,2,Médio
2019,4,2019-04-01,Nordeste,CE,Fortaleza,15.9,23.5,11.7,180.3,42.8,26.3,1,Alto
2019,4,2019-04-01,Nordeste,CE,Juazeiro do Norte,20.7,25.1,14.4,54.7,55.7,26.4,0,Médio
2019,4,2019-04-01,Nordeste,MA,São Luís,26.1,33.1,19.8,129.0,89.5,8.5,2,Alto
2019,4,2019-04-01,Nordeste,PB,João Pessoa,23.9,30.2,17.4,77.8,37.6,20.4,2,Médio
2019,4,2019-04-01,Centro-Oeste,DF,Brasília,32.8,36.6,27.1,213.9,47.6,32.9,2,Médio
2019,4,2019-04-01,Centro-Oeste,GO,Goiânia,27.1,30.9,21.7,53.6,47.2,2.9,2,Baixo
2019,4,2019-04-01,Centro-Oeste,GO,Aparecida de Goiânia,33.0,37.9,26.6,183.4,73.5,25.0,1,Baixo
2019,4,2019-04-01,Centro-Oeste,MT,Cuiabá,26.0,32.3,21.1,72.7,53.4,20.4,1,Médio
2019,4,2019-04-01,Centro-Oeste,MS,Campo Grande,19.7,25.6,14.2,145.9,85.5,8.3,1,Alto
2019,4,2019-04-01,Sudeste,SP,São Paulo,31.3,37.5,25.6,72.5,64.6,23.0,1,Crítico
2019,4,2019-04-01,Sudeste,SP,Campinas,24.0,31.3,18.1,311.6,93.0,25.7,1,Crítico
2019,4,2019-04-01,Sudeste,SP,Ribeirão Preto,23.8,28.3,18.3,22.9,67.2,28.4,0,Alto
2019,4,2019-04-01,Sudeste,RJ,Rio de Janeiro,20.6,24.7,17.5,150.6,74.4,33.6,2,Médio
2019,4,2019-04-01,Sudeste,RJ,Niterói,31.0,35.4,26.6,224.2,86.5,32.7,0,Alto
2019,4,2019-04-01,Sudeste,RJ,Nova Iguaçu,20.9,25.5,16.6,91.7,35.7,26.8,2,Crítico
2019,4,2019-04-01,Sudeste,RJ,Petrópolis,29.9,37.2,26.2,93.1,73.9,18.3,3,Crítico
2019,4,2019-04-01,Sudeste,MG,Belo Horizonte,26.0,29.9,19.3,36.6,48.1,32.0,2,Médio
2019,4,2019-04-01,Sudeste,MG,Uberlândia,21.6,26.0,18.0,169.6,45.7,12.3,1,Médio
2019,4,2019-04-01,Sudeste,MG,Juiz de Fora,23.5,26.7,18.5,155.3,47.9,28.0,1,Baixo
2019,4,2019-04-01,Sudeste,ES,Vitória,25.5,33.1,21.4,184.2,97.5,27.6,4,Médio
2019,4,2019-04-01,Sudeste,ES,Vila Velha,20.0,25.6,16.9,25.7,47.4,27.3,2,Médio
2019,4,2019-04-01,Sudeste,ES,Serra,23.2,30.7,17.2,128.7,72.4,19.2,1,Médio
2019,4,2019-04-01,Sul,PR,Curitiba,26.1,33.1,19.5,154.3,67.2,19.9,4,Baixo
2019,4,2019-04-01,Sul,PR,Londrina,26.0,32.9,21.8,153.7,81.4,26.9,0,Médio
2019,4,2019-04-01,Sul,SC,Florianópolis,24.1,29.4,18.8,78.8,38.6,25.1,2,Médio
2019,4,2019-04-01,Sul,SC,Joinville,28.1,32.8,23.8,169.4,38.3,19.4,2,Alto
2019,4,2019-04-01,Sul,RS,Porto Alegre,26.8,32.1,22.3,106.2,48.8,25.9,2,Baixo
2019,4,2019-04-01,Sul,RS,Caxias do Sul,18.9,23.4,13.3,53.3,63.9,31.0,4,Alto
2019,5,2019-05-01,Norte,AM,Manaus,29.1,36.9,24.5,114.0,75.0,4.2,0,Médio
2019,5,2019-05-01,Norte,PA,Belém,22.4,29.5,17.1,45.8,86.5,3.8,2,Crítico
2019,5,2019-05-01,Norte,PA,Santarém,26.6,30.2,23.0,136.5,59.8,6.8,0,Crítico
2019,5,2019-05-01,Norte,RO,Porto Velho,26.1,32.6,22.8,150.7,83.8,25.7,1,Alto
2019,5,2019-05-01,Norte,TO,Palmas,27.3,32.2,22.0,101.3,37.6,23.4,2,Baixo
2019,5,2019-05-01,Nordeste,BA,Salvador,28.1,31.9,24.0,87.2,69.6,2.3,2,Baixo
2019,5,2019-05-01,Nordeste,BA,Feira de Santana,18.9,25.9,15.1,205.7,51.4,4.9,1,Alto
2019,5,2019-05-01,Nordeste,PE,Recife,28.9,33.1,25.6,83.3,68.8,29.6,2,Médio
2019,5,2019-05-01,Nordeste,PE,Jaboatão dos Guararapes,24.7,28.0,18.7,96.9,60.5,34.8,0,Médio
2019,5,2019-05-01,Nordeste,CE,Fortaleza,24.4,28.8,20.3,61.1,52.3,28.5,0,Alto
2019,5,2019-05-01,Nordeste,CE,Juazeiro do Norte,26.9,31.1,20.5,87.6,67.3,14.0,2,Baixo
2019,5,2019-05-01,Nordeste,MA,São Luís,26.4,29.9,20.2,90.2,95.4,34.3,2,Médio
2019,5,2019-05-01,Nordeste,PB,João Pessoa,33.5,37.2,27.8,241.4,60.4,21.7,5,Alto
2019,5,2019-05-01,Centro-Oeste,DF,Brasília,21.7,25.2,15.2,5.1,50.1,18.9,0,Médio
2019,5,2019-05-01,Centro-Oeste,GO,Goiânia,27.2,32.3,21.8,40.1,43.8,26.4,4,Médio
2019,5,2019-05-01,Centro-Oeste,GO,Aparecida de Goiânia,19.6,25.6,15.5,120.7,81.2,17.1,3,Baixo
2019,5,2019-05-01,Centro-Oeste,MT,Cuiabá,26.2,29.5,19.6,165.3,44.2,32.6,1,Alto
2019,5,2019-05-01,Centro-Oeste,MS,Campo Grande,19.9,27.6,13.6,179.0,95.6,8.9,1,Médio
2019,5,2019-05-01,Sudeste,SP,São Paulo,23.9,27.6,17.2,92.3,91.3,22.6,2,Crítico
2019,5,2019-05-01,Sudeste,SP,Campinas,29.6,36.7,23.9,122.4,79.1,22.2,1,Baixo
2019,5,2019-05-01,Sudeste,SP,Ribeirão Preto,22.8,28.8,15.9,36.6,54.6,30.6,2,Crítico
2019,5,2019-05-01,Sudeste,RJ,Rio de Janeiro,23.6,27.5,18.9,50.4,36.6,3.7,1,Baixo
2019,5,2019-05-01,Sudeste,RJ,Niterói,29.3,35.8,23.5,47.8,35.2,7.4,2,Alto
2019,5,2019-05-01,Sudeste,RJ,Nova Iguaçu,21.0,26.0,16.1,162.8,47.7,31.2,1,Crítico
2019,5,2019-05-01,Sudeste,RJ,Petrópolis,19.8,25.1,15.6,63.0,46.1,23.2,3,Baixo
2019,5,2019-05-01,Sudeste,MG,Belo Horizonte,30.0,37.9,23.1,133.6,62.0,2.4,2,Alto
2019,5,2019-05-01,Sudeste,MG,Uberlândia,20.9,27.1,15.0,100.3,80.3,28.3,2,Crítico
2019,5,2019-05-01,Sudeste,MG,Juiz de Fora,29.4,34.6,25.4,175.4,91.2,7.8,4,Alto
2019,5,2019-05-01,Sudeste,ES,Vitória,29.2,36.9,22.8,26.2,73.0,26.5,2,Alto
2019,5,2019-05-01,Sudeste,ES,Vila Velha,16.7,21.2,11.9,92.5,97.4,8.6,3,Baixo
2019,5,2019-05-01,Sudeste,ES,Serra,24.4,30.7,21.4,195.9,73.7,24.6,1,Baixo
2019,5,2019-05-01,Sul,PR,Curitiba,20.9,26.6,15.7,45.4,61.1,4.2,2,Baixo
2019,5,2019-05-01,Sul,PR,Londrina,27.7,33.0,20.9,128.1,62.4,33.0,1,Alto
2019,5,2019-05-01,Sul,SC,Florianópolis,23.5,30.5,17.2,133.9,78.7,6.1,2,Médio
2019,5,2019-05-01,Sul,SC,Joinville,22.4,26.7,17.2,81.8,92.7,21.6,2,Baixo
2019,5,2019-05-01,Sul,RS,Porto Alegre,22.7,28.5,18.1,90.5,59.8,18.9,0,Alto
2019,5,2019-05-01,Sul,RS,Caxias do Sul,30.6,35.5,26.0,29.7,61.6,2.5,1,Baixo
2019,6,2019-06-01,Norte,AM,Manaus,27.1,32.5,23.2,144.4,73.4,17.2,2,Alto
2019,6,2019-06-01,Norte,PA,Belém,31.1,35.8,26.9,87.9,81.3,16.2,3,Crítico
2019,6,2019-06-01,Norte,PA,Santarém,28.5,35.6,24.8,140.5,65.8,19.0,4,Médio
2019,6,2019-06-01,Norte,RO,Porto Velho,22.1,25.2,16.4,79.0,38.7,7.0,0,Crítico
2019,6,2019-06-01,Norte,TO,Palmas,27.8,33.0,23.9,125.8,40.1,6.3,2,Alto
2019,6,2019-06-01,Nordeste,BA,Salvador,29.1,35.5,22.6,261.9,72.3,12.5,4,Alto
2019,6,2019-06-01,Nordeste,BA,Feira de Santana,21.2,27.5,16.0,90.9,69.1,19.0,3,Médio
2019,6,2019-06-01,Nordeste,PE,Recife,30.8,35.5,26.9,95.4,62.9,16.3,2,Baixo
2019,6,2019-06-01,Nordeste,PE,Jaboatão dos Guararapes,22.0,29.5,15.1,70.3,81.4,34.3,4,Crítico
2019,6,2019-06-01,Nordeste,CE,Fortaleza,25.5,32.4,21.0,99.9,89.5,29.2,3,Crítico
2019,6,2019-06-01,Nordeste,CE,Juazeiro do Norte,24.3,32.0,18.4,81.8,81.9,10.4,3,Baixo
2019,6,2019-06-01,Nordeste,MA,São Luís,20.1,24.2,14.4,75.2,39.0,9.9,1,Baixo
2019,6,2019-06-01,Nordeste,PB,João Pessoa,21.7,27.4,16.7,173.8,69.6,22.1,1,Baixo
2019,6,2019-06-01,Centro-Oeste,DF,Brasília,26.3,29.4,22.3,169.1,71.9,31.1,5,Médio
2019,6,2019-06-01,Centro-Oeste,GO,Goiânia,28.6,33.4,22.9,107.6,69.9,5.9,5,Alto
2019,6,2019-06-01,Centro-Oeste,GO,Aparecida de Goiânia,23.8,30.3,20.6,83.3,63.8,4.0,2,Baixo
2019,6,2019-06-01,Centro-Oeste,MT,Cuiabá,24.2,29.0,18.5,72.5,44.1,15.7,2,Baixo
2019,6,2019-06-01,Centro-Oeste,MS,Campo Grande,26.6,33.6,22.5,102.2,66.9,13.8,2,Crítico
2019,6,2019-06-01,Sudeste,SP,São Paulo,28.5,32.4,25.1,51.3,94.5,22.9,1,Baixo
2019,6,2019-06-01,Sudeste,SP,Campinas,23.0,29.6,17.2,208.0,39.6,22.3,2,Médio
2019,6,2019-06-01,Sudeste,SP,Ribeirão Preto,17.0,24.7,11.8,80.1,38.1,24.9,4,Alto
2019,6,2019-06-01,Sudeste,RJ,Rio de Janeiro,19.6,25.4,14.5,53.3,37.1,8.7,3,Crítico
2019,6,2019-06-01,Sudeste,RJ,Niterói,24.4,31.7,17.9,92.3,64.6,18.5,2,Alto
2019,6,2019-06-01,Sudeste,RJ,Nova Iguaçu,22.8,26.4,17.1,184.2,52.5,5.1,3,Crítico
2019,6,2019-06-01,Sudeste,RJ,Petrópolis,28.1,36.1,24.7,97.0,95.5,31.4,2,Médio
2019,6,2019-06-01,Sudeste,MG,Belo Horizonte,29.3,36.6,22.7,40.2,92.5,17.4,1,Alto
2019,6,2019-06-01,Sudeste,MG,Uberlândia,22.9,27.6,17.3,159.3,44.0,31.7,0,Alto
2019,6,2019-06-01,Sudeste,MG,Juiz de Fora,18.3,23.5,11.8,62.4,61.6,5.8,2,Baixo
2019,6,2019-06-01,Sudeste,ES,Vitória,21.3,26.3,18.1,36.1,37.6,13.0,2,Médio
2019,6,2019-06-01,Sudeste,ES,Vila Velha,22.7,26.6,19.2,48.7,55.9,4.2,3,Alto
2019,6,2019-06-01,Sudeste,ES,Serra,26.1,31.5,22.7,56.5,77.8,3.5,2,Alto
2019,6,2019-06-01,Sul,PR,Curitiba,17.9,23.1,11.5,62.7,91.5,29.7,0,Alto
2019,6,2019-06-01,Sul,PR,Londrina,20.9,25.4,15.4,61.5,83.5,7.6,2,Médio
2019,6,2019-06-01,Sul,SC,Florianópolis,30.0,34.4,26.2,68.8,53.4,26.3,3,Baixo
2019,6,2019-06-01,Sul,SC,Joinville,19.9,26.6,15.1,255.3,62.7,18.3,3,Baixo
2019,6,2019-06-01,Sul,RS,Porto Alegre,27.6,34.6,21.9,63.6,88.7,21.7,4,Crítico
2019,6,2019-06-01,Sul,RS,Caxias do Sul,28.0,32.8,22.4,109.0,57.3,28.4,1,Médio
2019,7,2019-07-01,Norte,AM,Manaus,25.5,32.8,18.8,96.1,81.3,5.8,0,Baixo
2019,7,2019-07-01,Norte,PA,Belém,23.5,30.3,18.9,21.2,95.5,16.1,4,Médio
2019,7,2019-07-01,Norte,PA,Santarém,26.5,33.6,21.8,116.1,42.9,5.8,2,Baixo
2019,7,2019-07-01,Norte,RO,Porto Velho,26.2,33.0,21.2,25.6,65.1,10.4,2,Baixo
2019,7,2019-07-01,Norte,TO,Palmas,23.4,28.9,18.0,91.1,74.6,29.4,1,Alto
2019,7,2019-07-01,Nordeste,BA,Salvador,30.1,35.4,24.7,121.0,92.7,25.2,1,Médio
2019,7,2019-07-01,Nordeste,BA,Feira de Santana,26.8,33.2,20.2,129.7,60.0,18.7,3,Baixo
2019,7,2019-07-01,Nordeste,PE,Recife,27.1,34.7,20.7,120.5,36.0,8.8,0,Crítico
2019,7,2019-07-01,Nordeste,PE,Jaboatão dos Guararapes,23.3,29.1,18.3,66.7,73.9,20.1,2,Médio
2019,7,2019-07-01,Nordeste,CE,Fortaleza,24.0,27.3,19.0,78.8,63.8,24.2,1,Alto
2019,7,2019-07-01,Nordeste,CE,Juazeiro do Norte,23.9,29.1,19.6,69.0,66.1,3.1,7,Baixo
2019,7,2019-07-01,Nordeste,MA,São Luís,27.9,33.0,23.2,46.1,67.1,13.6,1,Baixo
2019,7,2019-07-01,Nordeste,PB,João Pessoa,22.3,30.1,16.5,75.0,64.4,19.8,1,Médio
2019,7,2019-07-01,Centro-Oeste,DF,Brasília,22.5,28.9,18.3,182.6,45.9,32.5,2,Médio
2019,7,2019-07-01,Centro-Oeste,GO,Goiânia,32.5,40.1,26.8,42.3,88.3,33.1,1,Médio
2019,7,2019-07-01,Centro-Oeste,GO,Aparecida de Goiânia,16.4,23.1,9.4,64.1,95.6,24.4,1,Crítico
2019,7,2019-07-01,Centro-Oeste,MT,Cuiabá,22.0,25.5,16.7,80.1,54.5,17.2,1,Baixo
2019,7,2019-07-01,Centro-Oeste,MS,Campo Grande,26.8,31.8,20.4,13.1,87.1,6.0,2,Alto
2019,7,2019-07-01,Sudeste,SP,São Paulo,24.8,29.9,19.1,176.3,43.9,24.6,3,Baixo
2019,7,2019-07-01,Sudeste,SP,Campinas,24.9,30.2,17.9,40.1,67.1,28.9,2,Crítico
2019,7,2019-07-01,Sudeste,SP,Ribeirão Preto,32.1,38.6,25.3,200.1,74.8,7.1,2,Crítico
2019,7,2019-07-01,Sudeste,RJ,Rio de Janeiro,23.0,27.3,18.3,137.1,82.1,11.8,6,Baixo
2019,7,2019-07-01,Sudeste,RJ,Niterói,28.9,33.7,22.4,56.6,84.8,8.7,3,Baixo
2019,7,2019-07-01,Sudeste,RJ,Nova Iguaçu,29.2,35.1,24.0,78.1,97.3,4.2,3,Crítico
2019,7,2019-07-01,Sudeste,RJ,Petrópolis,22.9,25.9,17.1,46.2,55.1,15.8,4,Alto
2019,7,2019-07-01,Sudeste,MG,Belo Horizonte,21.5,24.9,15.0,58.3,48.1,5.5,2,Baixo
2019,7,2019-07-01,Sudeste,MG,Uberlândia,22.2,26.9,16.8,71.3,69.6,5.0,1,Médio
2019,7,2019-07-01,Sudeste,MG,Juiz de Fora,28.1,33.1,24.6,31.3,54.5,29.1,3,Baixo
2019,7,2019-07-01,Sudeste,ES,Vitória,30.9,35.7,23.9,71.8,46.1,19.7,1,Médio
2019,7,2019-07-01,Sudeste,ES,Vila Velha,29.7,33.0,24.7,34.3,56.5,10.4,2,Alto
2019,7,2019-07-01,Sudeste,ES,Serra,31.0,35.6,27.5,65.3,80.4,10.4,1,Crítico
2019,7,2019-07-01,Sul,PR,Curitiba,24.4,28.3,19.8,106.6,51.2,15.1,5,Médio
2019,7,2019-07-01,Sul,PR,Londrina,22.8,27.4,16.9,143.9,94.5,22.3,3,Crítico
2019,7,2019-07-01,Sul,SC,Florianópolis,22.5,28.8,17.7,104.7,61.1,10.2,0,Baixo
2019,7,2019-07-01,Sul,SC,Joinville,23.5,30.2,19.9,58.3,85.8,31.0,2,Baixo
2019,7,2019-07-01,Sul,RS,Porto Alegre,23.8,30.5,18.5,22.6,90.3,18.6,1,Alto
2019,7,2019-07-01,Sul,RS,Caxias do Sul,29.2,36.5,25.4,147.9,60.1,12.4,0,Baixo
2019,8,2019-08-01,Norte,AM,Manaus,24.7,29.7,18.6,73.2,41.3,6.5,0,Baixo
2019,8,2019-08-01,Norte,PA,Belém,25.0,32.9,20.9,73.1,81.4,27.1,1,Médio
2019,8,2019-08-01,Norte,PA,Santarém,26.4,31.4,22.8,73.1,64.3,32.8,1,Baixo
2019,8,2019-08-01,Norte,RO,Porto Velho,21.2,27.5,14.9,178.7,37.1,8.0,1,Baixo
2019,8,2019-08-01,Norte,TO,Palmas,22.0,26.2,16.9,148.5,74.1,18.0,2,Alto
2019,8,2019-08-01,Nordeste,BA,Salvador,26.3,30.6,19.9,137.4,86.8,32.2,3,Baixo
2019,8,2019-08-01,Nordeste,BA,Feira de Santana,25.2,33.1,22.1,164.6,92.5,28.2,2,Médio
2019,8,2019-08-01,Nordeste,PE,Recife,18.4,24.9,12.7,58.1,93.0,23.3,0,Médio
2019,8,2019-08-01,Nordeste,PE,Jaboatão dos Guararapes,25.8,31.7,22.0,113.4,49.9,16.6,1,Médio
2019,8,2019-08-01,Nordeste,CE,Fortaleza,27.6,32.0,22.6,157.0,82.0,4.1,2,Médio
2019,8,2019-08-01,Nordeste,CE,Juazeiro do Norte,19.8,23.5,15.3,43.4,94.7,11.7,2,Baixo
2019,8,2019-08-01,Nordeste,MA,São Luís,29.7,35.2,24.5,126.5,76.5,12.6,5,Crítico
2019,8,2019-08-01,Nordeste,PB,João Pessoa,16.8,24.5,11.2,183.2,48.1,7.4,1,Baixo
2019,8,2019-08-01,Centro-Oeste,DF,Brasília,19.4,26.8,13.3,212.5,77.1,8.4,5,Médio
2019,8,2019-08-01,Centro-Oeste,GO,Goiânia,23.7,31.3,17.9,112.7,64.5,10.5,2,Crítico
2019,8,2019-08-01,Centro-Oeste,GO,Aparecida de Goiânia,22.0,25.6,16.3,40.1,76.2,13.3,3,Baixo
2019,8,2019-08-01,Centro-Oeste,MT,Cuiabá,30.1,37.9,24.4,210.8,81.0,23.2,1,Médio
2019,8,2019-08-01,Centro-Oeste,MS,Campo Grande,25.4,33.1,22.3,69.0,47.0,3.1,3,Crítico
2019,8,2019-08-01,Sudeste,SP,São Paulo,27.4,30.9,22.4,136.0,59.6,25.0,4,Médio
2019,8,2019-08-01,Sudeste,SP,Campinas,28.6,31.9,23.0,162.1,68.5,5.5,1,Baixo
2019,8,2019-08-01,Sudeste,SP,Ribeirão Preto,31.2,35.0,25.6,139.2,52.9,29.8,5,Baixo
2019,8,2019-08-01,Sudeste,RJ,Rio de Janeiro,28.1,33.0,24.4,142.8,90.3,17.8,0,Baixo
2019,8,2019-08-01,Sudeste,RJ,Niterói,24.6,31.3,20.3,107.3,75.9,26.9,1,Alto
2019,8,2019-08-01,Sudeste,RJ,Nova Iguaçu,25.4,29.9,20.1,75.3,79.0,28.3,1,Alto
2019,8,2019-08-01,Sudeste,RJ,Petrópolis,25.2,28.8,19.9,97.0,42.0,15.0,2,Crítico
2019,8,2019-08-01,Sudeste,MG,Belo Horizonte,24.2,30.0,19.8,36.2,88.8,6.9,1,Alto
2019,8,2019-08-01,Sudeste,MG,Uberlândia,33.7,40.5,27.9,55.4,44.3,29.8,2,Crítico
2019,8,2019-08-01,Sudeste,MG,Juiz de Fora,24.0,29.8,20.1,54.4,52.7,15.4,1,Alto
2019,8,2019-08-01,Sudeste,ES,Vitória,25.7,29.5,20.4,57.4,81.7,2.2,2,Crítico
2019,8,2019-08-01,Sudeste,ES,Vila Velha,24.1,31.6,19.1,107.1,76.1,20.2,4,Médio
2019,8,2019-08-01,Sudeste,ES,Serra,27.3,32.8,23.1,113.1,53.7,7.3,3,Baixo
2019,8,2019-08-01,Sul,PR,Curitiba,31.6,38.6,27.1,95.1,38.3,31.5,2,Crítico
2019,8,2019-08-01,Sul,PR,Londrina,23.9,30.8,17.6,45.2,85.7,11.3,2,Baixo
2019,8,2019-08-01,Sul,SC,Florianópolis,19.7,23.0,12.9,171.9,66.4,12.9,2,Alto
2019,8,2019-08-01,Sul,SC,Joinville,24.3,32.1,20.1,50.0,75.7,9.4,2,Alto
2019,8,2019-08-01,Sul,RS,Porto Alegre,25.5,30.3,20.8,144.8,77.4,17.5,4,Médio
2019,8,2019-08-01,Sul,RS,Caxias do Sul,19.0,23.7,12.5,75.3,60.9,23.3,0,Baixo
2019,9,2019-09-01,Norte,AM,Manaus,27.3,30.9,21.4,92.0,44.4,26.3,2,Baixo
2019,9,2019-09-01,Norte,PA,Belém,32.9,37.7,29.3,187.0,67.4,24.9,0,Baixo
2019,9,2019-09-01,Norte,PA,Santarém,23.1,30.1,17.1,42.1,64.7,32.9,3,Crítico
2019,9,2019-09-01,Norte,RO,Porto Velho,29.9,35.1,23.1,92.1,94.1,30.0,1,Baixo
2019,9,2019-09-01,Norte,TO,Palmas,34.7,41.6,31.5,128.1,59.6,31.3,2,Baixo
2019,9,2019-09-01,Nordeste,BA,Salvador,21.5,24.6,17.0,106.4,82.0,24.7,3,Alto
2019,9,2019-09-01,Nordeste,BA,Feira de Santana,22.4,27.5,18.9,161.7,68.3,2.9,2,Crítico
2019,9,2019-09-01,Nordeste,PE,Recife,20.9,25.4,14.6,76.4,89.0,33.0,5,Alto
2019,9,2019-09-01,Nordeste,PE,Jaboatão dos Guararapes,28.6,34.5,23.3,46.1,49.4,4.9,2,Alto
2019,9,2019-09-01,Nordeste,CE,Fortaleza,24.4,30.3,19.6,97.0,93.3,28.3,2,Médio
2019,9,2019-09-01,Nordeste,CE,Juazeiro do Norte,25.6,31.4,20.0,247.1,54.7,28.8,1,Alto
2019,9,2019-09-01,Nordeste,MA,São Luís,28.0,31.8,23.8,31.5,37.3,28.7,2,Médio
2019,9,2019-09-01,Nordeste,PB,João Pessoa,29.3,35.6,22.9,130.6,67.4,23.9,2,Alto
2019,9,2019-09-01,Centro-Oeste,DF,Brasília,30.7,33.9,23.9,86.0,52.9,29.3,1,Alto
2019,9,2019-09-01,Centro-Oeste,GO,Goiânia,28.8,35.6,25.0,65.6,60.2,16.2,3,Baixo
2019,9,2019-09-01,Centro-Oeste,GO,Aparecida de Goiânia,18.0,24.7,11.4,47.9,77.8,23.0,2,Médio
2019,9,2019-09-01,Centro-Oeste,MT,Cuiabá,23.3,29.6,17.6,164.3,96.9,16.2,3,Alto
2019,9,2019-09-01,Centro-Oeste,MS,Campo Grande,23.9,28.0,19.1,104.4,35.7,23.6,4,Crítico
2019,9,2019-09-01,Sudeste,SP,São Paulo,19.2,26.3,15.3,80.9,71.1,9.8,1,Crítico
2019,9,2019-09-01,Sudeste,SP,Campinas,18.6,23.1,15.0,45.9,55.7,16.8,1,Alto
2019,9,2019-09-01,Sudeste,SP,Ribeirão Preto,22.0,28.1,18.7,274.9,74.6,6.5,2,Baixo
2019,9,2019-09-01,Sudeste,RJ,Rio de Janeiro,18.1,23.3,13.4,37.5,41.7,20.8,1,Médio
2019,9,2019-09-01,Sudeste,RJ,Niterói,28.0,33.3,22.2,220.0,59.1,14.8,2,Baixo
2019,9,2019-09-01,Sudeste,RJ,Nova Iguaçu,22.4,28.2,18.3,65.8,49.0,31.4,0,Médio
2019,9,2019-09-01,Sudeste,RJ,Petrópolis,24.2,29.7,17.5,21.0,48.5,6.7,1,Médio
2019,9,2019-09-01,Sudeste,MG,Belo Horizonte,25.8,30.7,22.5,95.7,75.6,27.4,1,Baixo
2019,9,2019-09-01,Sudeste,MG,Uberlândia,22.1,26.4,18.5,433.8,74.3,27.6,3,Crítico
2019,9,2019-09-01,Sudeste,MG,Juiz de Fora,24.7,31.8,19.8,145.5,79.3,6.4,2,Médio
2019,9,2019-09-01,Sudeste,ES,Vitória,21.7,24.8,16.4,49.4,69.8,4.4,4,Baixo
2019,9,2019-09-01,Sudeste,ES,Vila Velha,23.5,27.7,20.3,234.6,87.5,16.9,3,Alto
2019,9,2019-09-01,Sudeste,ES,Serra,17.7,23.5,11.2,118.5,87.2,27.0,1,Baixo
2019,9,2019-09-01,Sul,PR,Curitiba,25.5,33.3,21.2,110.3,89.1,3.4,2,Crítico
2019,9,2019-09-01,Sul,PR,Londrina,24.1,30.3,21.0,60.5,90.8,33.8,1,Baixo
2019,9,2019-09-01,Sul,SC,Florianópolis,22.9,27.8,19.3,104.8,39.4,5.0,3,Baixo
2019,9,2019-09-01,Sul,SC,Joinville,25.1,31.4,20.0,62.3,53.0,30.3,2,Baixo
2019,9,2019-09-01,Sul,RS,Porto Alegre,17.7,24.0,13.9,156.0,93.7,12.7,2,Alto
2019,9,2019-09-01,Sul,RS,Caxias do Sul,23.9,30.7,19.5,103.0,69.2,32.9,2,Alto
2019,10,2019-10-01,Norte,AM,Manaus,17.6,24.6,12.6,23.9,82.3,35.0,2,Baixo
